   -0.200000,    3.249252,    0.021255


   -0.200000,    3.252090,    0.018417


   -0.200000,    3.266079,    0.040804


   -0.200000,    3.272305,    0.032369


   -0.200000,    3.279601,    0.053280


   -0.200000,    3.283165,    0.051682


   -0.200000,    3.284488,    0.041708


   -0.200000,    3.286845,    0.030071


   -0.200000,    3.290342,    0.016102


   -0.200000,    3.293193,    0.026036


   -0.200000,    3.298978,    0.033271


   -0.200000,    3.304512,    0.030232


   -0.200000,    3.305905,    0.073753


   -0.200000,    3.310757,    0.037212


   -0.200000,    3.320748,    0.029355


   -0.200000,    3.323558,    0.003726


   -0.200000,    3.340723,    0.036960


   -0.200000,    3.362915,    0.033545


   -0.200000,    3.384977,    0.024090


   -0.200000,    3.392760,    0.047469


   -0.200000,    3.396516,    0.046965


   -0.200000,    3.400359,    0.012048


   -0.200000,    3.404485,    0.034930


   -0.200000,    3.409655,    0.037487


   -0.200000,    3.415998,    0.062353


   -0.200000,    3.423850,    0.021082


   -0.200000,    3.432517,    0.029696


   -0.200000,    3.441282,    0.050354


   -0.200000,    3.450226,    0.030152


   -0.200000,    3.458003,    0.007804


   -0.200000,    3.462867,    0.027416


   -0.200000,    3.474630,    0.056333


   -0.200000,    3.476429,    0.022739


   -0.200000,    3.489143,    0.040859


   -0.200000,    3.490095,    0.000131


   -0.200000,    3.493199,    0.046963


   -0.200000,    3.495376,    0.052807


   -0.200000,    3.496697,    0.055520


   -0.200000,    3.498833,    0.001990


   -0.200000,    3.501735,    0.042234


   -0.200000,    3.503004,    0.007608


   -0.200000,    3.505372,    0.059854


   -0.200000,    3.509150,    0.037733


   -0.200000,    3.509758,    0.011399


   -0.200000,    3.513232,    0.036640


   -0.200000,    3.514846,    0.030443


   -0.200000,    3.519013,    0.048314


   -0.200000,    3.520783,    0.059642


   -0.200000,    3.527439,    0.020923


   -0.200000,    3.528173,    0.023994


   -0.200000,    3.535510,    0.023874


   -0.200000,    3.544221,    0.053189


   -0.200000,    3.549440,    0.035783


   -0.200000,    3.553818,    0.028468


   -0.200000,    3.563435,    0.022890


   -0.200000,    3.572324,    0.043802


   -0.200000,    3.573134,    0.044409


   -0.200000,    3.579559,    0.036523


   -0.200000,    3.582857,    0.038622


   -0.200000,    3.585322,    0.043215


   -0.200000,    3.594034,    0.040581


   -0.200000,    3.597996,    0.023642


   -0.200000,    3.608024,    0.022584


   -0.200000,    3.623940,    0.029540


   -0.200000,    3.625646,    0.035327


   -0.200000,    3.645774,    0.043555


   -0.200000,    3.650062,    0.053774


   -0.200000,    3.667844,    0.022065


   -0.200000,    3.675099,    0.026542


   -0.200000,    3.691165,    0.033891


   -0.200000,    3.697746,    0.014925


   -0.200000,    3.715056,    0.051530


   -0.200000,    3.716331,    0.062741


   -0.200000,    3.728815,    0.045657


   -0.200000,    3.738676,    0.020732


   -0.200000,    3.760835,    0.023211


   -0.200000,    3.779888,    0.066918


   -0.200000,    3.793401,    0.041307


   -0.200000,    3.855142,    0.001396


   -0.200000,    3.883112,    0.000201


   -0.200000,    3.927585,    0.000000


   -0.200000,    3.989768,    0.000015


   -0.200000,    4.002179,    0.054650


   -0.200000,    4.008804,    0.046997


   -0.200000,    4.012030,    0.047112


   -0.200000,    4.016795,    0.055754


   -0.200000,    4.018892,    0.002137


   -0.200000,    4.024461,    0.003371


   -0.200000,    4.031702,    0.042480


   -0.200000,    4.034615,    0.034985


   -0.200000,    4.043858,    0.038255


   -0.200000,    4.046346,    0.062904


   -0.200000,    4.046846,    0.059429


   -0.200000,    4.055238,    0.045415


   -0.200000,    4.057000,    0.053222


   -0.200000,    4.060103,    0.019165


   -0.200000,    4.063204,    0.008413


   -0.200000,    4.065989,    0.051665


   -0.200000,    4.072206,    0.005923


   -0.200000,    4.073313,    0.012091


   -0.200000,    4.080113,    0.031847


   -0.200000,    4.081758,    0.038789


   -0.200000,    4.087118,    0.034452


   -0.200000,    4.089050,    0.024459


   -0.200000,    4.092044,    0.061134


   -0.200000,    4.094700,    0.090123


   -0.200000,    4.096836,    0.030222


   -0.200000,    4.100816,    0.029561


   -0.200000,    4.101183,    0.027080


   -0.200000,    4.105689,    0.012246


   -0.200000,    4.121706,    0.026729


   -0.200000,    4.125047,    0.023593


   -0.200000,    4.153935,    0.028078


   -0.200000,    4.158960,    0.034491


   -0.200000,    4.191478,    0.041256


   -0.200000,    4.197428,    0.036208


   -0.200000,    4.232590,    0.029881


   -0.200000,    4.238381,    0.025686


   -0.200000,    4.267499,    0.041939


   -0.200000,    4.274861,    0.055423


   -0.200000,    4.275921,    0.031414


   -0.200000,    4.280073,    0.039799


   -0.200000,    4.287870,    0.013210


   -0.200000,    4.302826,    0.024293


   -0.200000,    4.318883,    0.030506


   -0.200000,    4.321883,    0.024502


   -0.200000,    4.324418,    0.050585


   -0.200000,    4.325488,    0.055217


   -0.200000,    4.330333,    0.052716


   -0.200000,    4.338260,    0.008944


   -0.200000,    4.346983,    0.023766


   -0.200000,    4.350923,    0.029628


   -0.200000,    4.360758,    0.026177


   -0.200000,    4.364312,    0.043788


   -0.200000,    4.373199,    0.071934


   -0.200000,    4.376280,    0.015407


   -0.200000,    4.385254,    0.010492


   -0.200000,    4.397437,    0.048878


   -0.200000,    4.406347,    0.010053


   -0.200000,    4.413677,    0.038430


   -0.200000,    4.415012,    0.057088


   -0.200000,    4.429043,    0.014053


   -0.200000,    4.435332,    0.031603


   -0.200000,    4.451628,    0.031110


   -0.200000,    4.452809,    0.057445


   -0.200000,    4.462133,    0.021344


   -0.200000,    4.468205,    0.035069


   -0.200000,    4.486655,    0.029463


   -0.200000,    4.488849,    0.030820


   -0.200000,    4.497509,    0.032181


   -0.200000,    4.503367,    0.033108


   -0.200000,    4.522221,    0.028307


   -0.200000,    4.522976,    0.054034


   -0.200000,    4.533232,    0.038931


   -0.200000,    4.537471,    0.013132


   -0.200000,    4.553760,    0.055461


   -0.200000,    4.559739,    0.038955


   -0.200000,    4.566669,    0.023501


   -0.200000,    4.571880,    0.032660


   -0.200000,    4.581945,    0.014090


   -0.200000,    4.592285,    0.028099


   -0.200000,    4.597661,    0.027211


   -0.200000,    4.603397,    0.051395


   -0.200000,    4.609419,    0.047113


   -0.200000,    4.615690,    0.057979


   -0.200000,    4.620606,    0.006708


   -0.200000,    4.629493,    0.033946


   -0.200000,    4.644155,    0.058795


   -0.200000,    4.647898,    0.036032


   -0.200000,    4.661072,    0.016110


   -0.200000,    4.665474,    0.053392


   -0.200000,    4.674357,    0.012897


   -0.200000,    4.691876,    0.043696


   -0.200000,    4.695733,    0.023264


   -0.200000,    4.716807,    0.025497


   -0.200000,    4.721805,    0.033870


   -0.200000,    4.736998,    0.043842


   -0.200000,    4.749482,    0.016288


   -0.200000,    4.754842,    0.016610


   -0.200000,    4.768518,    0.040082


   -0.200000,    4.775146,    0.042803


   -0.200000,    4.778068,    0.054218


   -0.200000,    4.796307,    0.037357


   -0.200000,    4.798866,    0.040930


   -0.200000,    4.821039,    0.017867


   -0.200000,    4.834628,    0.032477


   -0.200000,    4.845323,    0.041510


   -0.200000,    4.874805,    0.047625


   -0.200000,    4.881799,    0.031351


   -0.200000,    4.910406,    0.014368


   -0.200000,    4.931787,    0.038053


   -0.200000,    4.949526,    0.041324


   -0.200000,    4.981995,    0.042749


   -0.200000,    4.989176,    0.050282


   -0.200000,    5.025615,    0.007622


   -0.200000,    5.028753,    0.030788


   -0.200000,    5.029115,    0.032530


   -0.200000,    5.036804,    0.060601


   -0.200000,    5.039390,    0.053231


   -0.200000,    5.045714,    0.052699


   -0.200000,    5.047287,    0.012024


   -0.200000,    5.057440,    0.013345


   -0.200000,    5.059323,    0.029788


   -0.200000,    5.064172,    0.040342


   -0.200000,    5.066861,    0.029974


   -0.200000,    5.080215,    0.049346


   -0.200000,    5.081984,    0.051646


   -0.200000,    5.083953,    0.051730


   -0.200000,    5.089278,    0.045001


   -0.200000,    5.104863,    0.019431


   -0.200000,    5.108316,    0.049853


   -0.200000,    5.117071,    0.042815


   -0.200000,    5.128491,    0.019753


   -0.200000,    5.130012,    0.015050


   -0.200000,    5.149484,    0.049671


   -0.200000,    5.153920,    0.055756


   -0.200000,    5.170261,    0.033524


   -0.200000,    5.180559,    0.026998


   -0.200000,    5.191597,    0.017989


   -0.200000,    5.207949,    0.016654


   -0.200000,    5.212272,    0.044842


   -0.200000,    5.231296,    0.038737


   -0.200000,    5.235765,    0.050838


   -0.200000,    5.247431,    0.009727


   -0.200000,    5.257052,    0.056138


   -0.200000,    5.261589,    0.052454


   -0.200000,    5.263318,    0.032472


   -0.200000,    5.272855,    0.016115


   -0.200000,    5.290053,    0.017989


   -0.200000,    5.309885,    0.049655


   -0.200000,    5.315106,    0.047454


   -0.200000,    5.337351,    0.033697


   -0.200000,    5.351717,    0.033581


   -0.200000,    5.356238,    0.022893


   -0.200000,    5.375600,    0.053688


   -0.200000,    5.394946,    0.020007


   -0.200000,    5.402719,    0.037381


   -0.200000,    5.437162,    0.016158


   -0.200000,    5.438346,    0.053322


   -0.200000,    5.475434,    0.053197


   -0.200000,    5.481133,    0.032243


   -0.200000,    5.515194,    0.035802


   -0.200000,    5.522687,    0.017552


   -0.200000,    5.555049,    0.014701


   -0.200000,    5.562403,    0.057657


   -0.200000,    5.594029,    0.055870


   -0.200000,    5.599684,    0.034297


   -0.200000,    5.631328,    0.037746


   -0.200000,    5.633928,    0.010913


   -0.200000,    5.664508,    0.060180


   -0.200000,    5.666195,    0.009688


   -0.200000,    5.690807,    0.040959


   -0.200000,    5.697830,    0.057924


   -0.200000,    5.712168,    0.003387


   -0.200000,    5.725430,    0.043492


   -0.200000,    5.727976,    0.058015


   -0.200000,    5.737704,    0.050367


   -0.200000,    5.748143,    0.003125


   -0.200000,    5.765134,    0.056748


   -0.200000,    5.775672,    0.051207


   -0.200000,    6.395208,    0.042022


   -0.200000,    6.401638,    0.050924


   -0.200000,    6.412138,    0.002859


   -0.200000,    6.426304,    0.035560


   -0.200000,    6.432254,    0.047594


   -0.200000,    6.436870,    0.046433


   -0.200000,    6.443516,    0.040123


   -0.200000,    6.445288,    0.016786


   -0.200000,    6.455727,    0.046759


   -0.200000,    6.464402,    0.008431


   -0.200000,    6.469931,    0.049796


   -0.200000,    6.486870,    0.020780


   -0.200000,    6.487381,    0.014562


   -0.200000,    6.507561,    0.040811


   -0.200000,    6.511793,    0.057990


   -0.200000,    6.531071,    0.055667


   -0.200000,    6.538317,    0.012175


   -0.200000,    6.557641,    0.009795


   -0.200000,    6.566446,    0.026746


   -0.200000,    6.587109,    0.032080


   -0.200000,    6.595963,    0.058931


   -0.200000,    6.619187,    0.058559


   -0.200000,    6.626618,    0.016148


   -0.200000,    6.653485,    0.016832


   -0.200000,    6.658131,    0.022949


   -0.200000,    6.689470,    0.030309


   -0.200000,    6.690300,    0.053901


   -0.200000,    6.722492,    0.019881


   -0.200000,    6.727030,    0.058520


   -0.200000,    6.754852,    0.019707


   -0.200000,    6.765312,    0.023134


   -0.200000,    6.786983,    0.059313


   -0.200000,    6.804053,    0.020536


   -0.200000,    6.818671,    0.022886


   -0.200000,    6.842842,    0.057778


   -0.200000,    6.849697,    0.016157


   -0.200000,    6.879570,    0.057686


   -0.200000,    6.881549,    0.029940


   -0.200000,    6.908560,    0.026362


   -0.200000,    6.919277,    0.017252


   -0.200000,    6.935903,    0.011144


   -0.200000,    6.956141,    0.058048


   -0.200000,    6.961386,    0.059988


   -0.200000,    6.984667,    0.031784


   -0.200000,    6.991720,    0.031418


   -0.200000,    7.005469,    0.005893


   -0.200000,    7.023502,    0.058298


   -0.200000,    7.025642,    0.012962


   -0.200000,    7.038543,    0.039019


   -0.200000,    7.050410,    0.001649


   -0.200000,    7.057562,    0.058910


   -0.200000,    7.058974,    0.053985


   -0.200000,    7.064146,    0.047073


   -0.200000,    7.087101,    0.035904


   -0.200000,    7.113857,    0.007349


   -0.200000,    7.137419,    0.058821


   -0.200000,    7.157379,    0.042314


   -0.200000,    7.173358,    0.002172


   -0.200000,    7.185028,    0.055961


   -0.200000,    7.192136,    0.049829


   -0.200000,    7.723184,    0.046233


   -0.200000,    7.728849,    0.050270


   -0.200000,    7.731180,    0.046829


   -0.200000,    7.736321,    0.050399


   -0.200000,    7.738205,    0.001163


   -0.200000,    7.744710,    0.001138


   -0.200000,    7.750958,    0.041798


   -0.200000,    7.755925,    0.042058


   -0.200000,    7.766893,    0.053705


   -0.200000,    7.769442,    0.053808


   -0.200000,    7.784479,    0.005171


   -0.200000,    7.785692,    0.002703


   -0.200000,    7.799951,    0.036346


   -0.200000,    7.806908,    0.037302


   -0.200000,    7.813965,    0.050051


   -0.200000,    7.823452,    0.021663


   -0.200000,    7.825458,    0.050238


   -0.200000,    7.827252,    0.040835


   -0.200000,    7.830117,    0.056119


   -0.200000,    7.834893,    0.024802


   -0.200000,    7.847655,    0.026706


   -0.200000,    7.854764,    0.005772


   -0.200000,    7.864187,    0.038423


   -0.200000,    7.880158,    0.033531


   -0.200000,    7.883469,    0.031506


   -0.200000,    7.904684,    0.029280


   -0.200000,    7.905466,    0.054146


   -0.200000,    7.927436,    0.036085


   -0.200000,    7.929126,    0.010324


   -0.200000,    7.948826,    0.033956


   -0.200000,    7.951234,    0.035925


   -0.200000,    7.961068,    0.048243


   -0.200000,    7.966144,    0.029427


   -0.200000,    7.970890,    0.029429


   -0.200000,    7.975801,    0.027942


   -0.200000,    7.977492,    0.039037


   -0.200000,    7.984795,    0.024183


   -0.200000,    7.991820,    0.029400


   -0.200000,    7.998005,    0.044565


   -0.200000,    8.000845,    0.031738


   -0.200000,    8.004521,    0.030575


   -0.200000,    8.011718,    0.024824


   -0.200000,    8.022282,    0.048232


   -0.200000,    8.027360,    0.038828


   -0.200000,    8.035281,    0.026104


   -0.200000,    8.049786,    0.015739


   -0.200000,    8.053722,    0.027066


   -0.200000,    8.064707,    0.053837


   -0.200000,    8.078950,    0.030850


   -0.200000,    8.080293,    0.029342


   -0.200000,    8.091484,    0.005942


   -0.200000,    8.101342,    0.054194


   -0.200000,    8.106629,    0.044199


   -0.200000,    8.107677,    0.043506


   -0.200000,    8.132018,    0.027127


   -0.200000,    8.143545,    0.049125


   -0.200000,    8.151931,    0.030414


   -0.200000,    8.155190,    0.020098


   -0.200000,    8.160145,    0.032281


   -0.200000,    8.166481,    0.052906


   -0.200000,    8.173090,    0.022487


   -0.200000,    8.175210,    0.014172


   -0.200000,    8.186117,    0.056316


   -0.200000,    8.192846,    0.048554


   -0.200000,    8.195310,    0.047451


   -0.200000,    8.207906,    0.004432


   -0.200000,    8.215812,    0.021512


   -0.200000,    8.216737,    0.015927


   -0.200000,    8.227304,    0.062532


   -0.200000,    8.235348,    0.025606


   -0.200000,    8.240952,    0.026159


   -0.200000,    8.243030,    0.046767


   -0.200000,    8.264150,    0.017432


   -0.200000,    8.267670,    0.044421


   -0.200000,    8.288987,    0.040295


   -0.200000,    8.294445,    0.022685


   -0.200000,    8.314873,    0.033597


   -0.200000,    8.321146,    0.026664


   -0.200000,    8.340801,    0.018737


   -0.200000,    8.347246,    0.042426


   -0.200000,    8.365931,    0.038650


   -0.200000,    8.372277,    0.025287


   -0.200000,    8.389534,    0.034235


   -0.200000,    8.395770,    0.026505


   -0.200000,    8.410935,    0.025421


   -0.200000,    8.417236,    0.040184


   -0.200000,    8.428854,    0.044848


   -0.200000,    8.434015,    0.033367


   -0.200000,    8.436350,    0.027324


   -0.200000,    8.439211,    0.032650


   -0.200000,    8.445891,    0.049996


   -0.200000,    8.451928,    0.020501


   -0.200000,    8.452875,    0.016618


   -0.200000,    8.456346,    0.036787


   -0.200000,    8.458684,    0.038900


   -0.200000,    8.462841,    0.010290


   -0.200000,    8.463342,    0.047499


   -0.200000,    8.465025,    0.029796


   -0.200000,    8.469011,    0.054186


   -0.200000,    8.471109,    0.043787


   -0.200000,    8.471700,    0.067175


   -0.200000,    8.472690,    0.038683


   -0.200000,    8.474970,    0.035905


   -0.200000,    8.479825,    0.039506


   -0.200000,    8.485725,    0.013391


   -0.200000,    8.487249,    0.002759


   -0.200000,    8.490124,    0.031851


   -0.200000,    8.492174,    0.051061


   -0.200000,    8.495500,    0.047441


   -0.200000,    8.497363,    0.060795


   -0.200000,    8.507292,    0.019256


   -0.200000,    8.507488,    0.027828


   -0.200000,    8.515723,    0.002106


   -0.200000,    8.521881,    0.055690


   -0.200000,    8.522728,    0.060734


   -0.200000,    8.525656,    0.047946


   -0.200000,    8.535747,    0.039285


   -0.200000,    8.546127,    0.002282


   -0.200000,    8.553667,    0.056757


   -0.200000,    8.558239,    0.048667


   -0.200000,    1.567412,    0.055659
   -0.196000,    1.565947,    0.055691


   -0.200000,    1.572956,    0.072991
   -0.196000,    1.571659,    0.072923


   -0.200000,    1.582066,    0.008144
   -0.196000,    1.581044,    0.008067


   -0.200000,    1.594558,    0.034400
   -0.196000,    1.593909,    0.034563


   -0.200000,    1.610184,    0.076090
   -0.196000,    1.610004,    0.076095


   -0.200000,    1.621808,    0.056104
   -0.196000,    1.618634,    0.056115


   -0.200000,    1.627783,    0.070049
   -0.196000,    1.624763,    0.070112


   -0.200000,    1.628649,    0.026692
   -0.196000,    1.629031,    0.026437


   -0.200000,    1.637612,    0.006773
   -0.196000,    1.634848,    0.006726


   -0.200000,    1.649624,    0.021890
   -0.196000,    1.648706,    0.039029


   -0.200000,    1.651115,    0.039003
   -0.196000,    1.650664,    0.022064


   -0.200000,    1.668066,    0.072117
   -0.196000,    1.666111,    0.072180


   -0.200000,    1.672765,    0.065745
   -0.196000,    1.674564,    0.065862


   -0.200000,    1.688206,    0.021669
   -0.196000,    1.686799,    0.021575


   -0.200000,    1.697737,    0.042999
   -0.196000,    1.700396,    0.042661


   -0.200000,    1.711252,    0.029990
   -0.196000,    1.710486,    0.029988


   -0.200000,    1.724217,    0.021929
   -0.196000,    1.727834,    0.021987


   -0.200000,    1.736907,    0.063071
   -0.196000,    1.736870,    0.063232


   -0.200000,    1.751892,    0.051856
   -0.196000,    1.756547,    0.052161


   -0.200000,    1.764850,    0.033107
   -0.196000,    1.765629,    0.032977


   -0.200000,    1.780422,    0.049984
   -0.196000,    1.786173,    0.049657


   -0.200000,    1.794737,    0.031781
   -0.196000,    1.796414,    0.031665


   -0.200000,    1.809416,    0.027403
   -0.196000,    1.816303,    0.027328


   -0.200000,    1.826190,    0.052980
   -0.196000,    1.828843,    0.053235


   -0.200000,    1.838419,    0.042414
   -0.196000,    1.846467,    0.042880


   -0.200000,    1.858794,    0.035635
   -0.196000,    1.862500,    0.035541


   -0.200000,    1.866922,    0.052032
   -0.196000,    1.876155,    0.051847


   -0.200000,    1.892104,    0.037233
   -0.196000,    1.896940,    0.036658


   -0.200000,    1.894400,    0.031180
   -0.196000,    1.904850,    0.031300


   -0.200000,    1.920368,    0.035161
   -0.196000,    1.931711,    0.050450


   -0.200000,    1.925669,    0.048613
   -0.196000,    1.932091,    0.034174


   -0.200000,    1.944469,    0.055540
   -0.196000,    1.957524,    0.055530


   -0.200000,    1.959061,    0.034594
   -0.196000,    1.966404,    0.034551


   -0.200000,    1.966563,    0.038464
   -0.196000,    1.981033,    0.037855


   -0.200000,    1.986802,    0.024021
   -0.196000,    2.000648,    0.037652


   -0.200000,    1.991925,    0.037943
   -0.196000,    2.002726,    0.024286


   -0.200000,    2.005567,    0.054704
   -0.196000,    2.022900,    0.055208


   -0.200000,    2.023229,    0.054258
   -0.196000,    2.034181,    0.047324


   -0.200000,    2.024007,    0.046610
   -0.196000,    2.041835,    0.053159


   -0.200000,    2.039918,    0.014516
   -0.196000,    2.059604,    0.014358


   -0.200000,    2.055141,    0.037369
   -0.196000,    2.066833,    0.036782


   -0.200000,    2.055448,    0.038257
   -0.196000,    2.076021,    0.039914


   -0.200000,    2.069422,    0.071443
   -0.196000,    2.090732,    0.071300


   -0.200000,    2.081440,    0.022547
   -0.196000,    2.098498,    0.037394


   -0.200000,    2.085272,    0.037869
   -0.196000,    2.103340,    0.021964


   -0.200000,    2.091131,    0.013509
   -0.196000,    2.113490,    0.014048


   -0.200000,    2.098222,    0.073000
   -0.196000,    2.120913,    0.073451


   -0.200000,    2.102538,    0.049767
   -0.196000,    2.125431,    0.049701


   -0.200000,    2.114306,    0.040715
   -0.196000,    2.129088,    0.041152


   -0.200000,    2.142139,    0.039345
   -0.196000,    2.158484,    0.039671


   -0.200000,    2.168606,    0.044410
   -0.196000,    2.186528,    0.043808


   -0.200000,    2.193541,    0.032439
   -0.196000,    2.213047,    0.032574


   -0.200000,    2.216840,    0.033444
   -0.196000,    2.237909,    0.034041


   -0.200000,    2.238481,    0.058114
   -0.196000,    2.261026,    0.057756


   -0.200000,    2.258387,    0.033564
   -0.196000,    2.282233,    0.033211


   -0.200000,    2.276137,    0.014461
   -0.196000,    2.301046,    0.015010


   -0.200000,    2.290710,    0.065738
   -0.196000,    2.316414,    0.066117


   -0.200000,    2.300533,    0.051410
   -0.196000,    2.326740,    0.051397


   -0.200000,    2.313500,    0.000001
   -0.196000,    2.328818,    0.000016


   -0.200000,    2.592761,    0.004938
   -0.196000,    2.610349,    0.004544


   -0.200000,    2.609801,    0.000438
   -0.196000,    2.628255,    0.000339


   -0.200000,    2.626501,    0.050323
   -0.196000,    2.646306,    0.050354


   -0.200000,    2.644119,    0.066338
   -0.196000,    2.664157,    0.066309


   -0.200000,    2.667010,    0.019017
   -0.196000,    2.687390,    0.019165


   -0.200000,    2.693321,    0.025096
   -0.196000,    2.714052,    0.025481


   -0.200000,    2.721940,    0.054051
   -0.196000,    2.742990,    0.053771


   -0.200000,    2.752163,    0.030340
